id;rubric_id;Наименование;Цена;ИмяФайлаИзображения;Ед. изм.;Ду;Масса, кг;Мощность, Вт;Примечание;Описание;Напряжение, В;Изготовитель;Конструкционные особенности;Напряжение В, 50 Гц;Номинальный ток, Ih (A);Габаритные размеры, мм;Применение;Область применения;Артикул произв.;Длина, м;Диаметр наружный, мм;Комплект поставки;Размер;Высота, мм;Обьём, л;Производитель;L, мм;Страна изготовитель;Длина, мм;Ширина, мм;B, мм;Присоединение;Ру, МПа;Кол-во секций;Тип;Толщ. стенки, мм;D трубы наружный, мм;DN, мм;d наружный ;d внутренний;Масса 1 м.п., кг;Резьба;Габаритные размеры;Мощность, кВт;Частота вращения, об/мин;Класс защиты;**;Пропускная способность л/с;Цвет;Материал;Толщина стенки S, мм;Регламентирующий документ;номинальная нагрузка;Полное открытие;Давление, bar;Температура, С ;Номинальный расход, м3/час Qn;Длина ножки;Длина шкалы, мм;Q nom, м3/час;H nom, м;Dу фланца;Номинальны напор, м;Напор, м;Подача, м3/ч;Монтажная длина/высота, мм;Патрубок вход/выход, DN;Насос;Напорный патрубок, Ду;Материал корпуса;Глубина, мм;Тип затвора;Объем, мл;Управление;КПД;Кол-во контуров;Высота Н закрыто, мм;Высота Н1 открыто, мм;Вес, кг;Kvs, м3/ч;Полная высота клапана с приводом, мм;Тип привода;Kvy, м3/час;Калибровка (bar);Материал уплотнения;Резьба, дюймы;Время поворота, с;Максимальное растяжение, Lе;Межосевое расстояние;Межцентровое расстояние;Номинальный тепловой поток 1 секции, кВт;H, мм;Ду (стальная труба), мм;D наружный ;D2 наружный, мм;Толщина стенки s, мм;R,мм;Толщина, мм;Для труб стальных Ду;Обозначение по ГОСТ;Ширина полки, мм;Размер ячейки;Крепеж;Резьба, мм;Длина излива,мм
102763;102758;Пруток винтовой (шпилька);9,12;prytok_vintovoj.jpg;шт;М16х1000;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102764;102758;Пруток винтовой (шпилька);17,46;prytok_vintovoj.jpg;шт;М16х2000;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102765;102758;Пруток винтовой (шпилька);27,18;prytok_vintovoj.jpg;шт;М20х1000;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102766;102758;Пруток винтовой (шпилька);54,24;prytok_vintovoj.jpg;шт;М20х2000;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102776;102770;Муфта для прутка винтового;0,30;myfta_stal_dlja_prutka.jpg;шт;М6/18;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102777;102770;Муфта для прутка винтового;0,36;myfta_stal_dlja_prutka.jpg;шт;М8/24;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102771;102770;Муфта для прутка винтового;0,84;myfta_stal_dlja_prutka.jpg;шт;М10/30;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102773;102770;Муфта для прутка винтового;0,96;myfta_stal_dlja_prutka.jpg;шт;М12/36;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102774;102770;Муфта для прутка винтового;1,62;myfta_stal_dlja_prutka.jpg;шт;М16/36;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102775;102770;Муфта для прутка винтового;0;myfta_stal_dlja_prutka.jpg;шт;М20/50;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102783;109111;Шуруп винтовой двухсторонний;0,30;shyryp_vintovoj_dvyhstoronnij.jpg;шт;М8/80;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102784;109111;Шуруп винтовой двухсторонний;0,36;shyryp_vintovoj_dvyhstoronnij.jpg;шт;М8/100;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102785;109111;Шуруп винтовой двухсторонний;0,36;shyryp_vintovoj_dvyhstoronnij.jpg;шт;М8/120;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108497;109111;Шуруп винтовой двухсторонний;0;shyryp_vintovoj_dvyhstoronnij.jpg;шт;М10/100;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108498;109111;Шуруп винтовой двухсторонний;0;shyryp_vintovoj_dvyhstoronnij.jpg;шт;М10/120;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108499;109111;Шуруп винтовой двухсторонний;0;shyryp_vintovoj_dvyhstoronnij.jpg;шт;М10/140;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102793;102792;Дюбель пластиковый;0,12;dybel_plastik_pod_shyryp.jpg;шт;10х50 мм;;;Под шуруп 6 мм;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102794;102792;Дюбель пластиковый;0,18;dybel_plastik_pod_shyryp.jpg;шт;12х60 мм;;;Под шуруп 8 мм;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102795;102792;Дюбель пластиковый;0,24;dybel_plastik_pod_shyryp.jpg;шт;14х70 мм;;;Под шуруп 10 мм;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102805;109112;Шуруп с дюбелем под ключ;0,30;shyryp_s_dybelem_pod_klych.jpg;шт;ш.6х60/д.10х50;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102806;109112;Шуруп с дюбелем под ключ;0,42;shyryp_s_dybelem_pod_klych.jpg;шт;ш.6х80/д.10х50;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102803;109112;Шуруп с дюбелем под ключ;0;shyryp_s_dybelem_pod_klych.jpg;шт;ш.6х100/д.10х50;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102804;109112;Шуруп с дюбелем под ключ;0;shyryp_s_dybelem_pod_klych.jpg;шт;ш.6х120/д.10х50;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102809;109112;Шуруп с дюбелем под ключ;0,42;shyryp_s_dybelem_pod_klych.jpg;шт;ш.8х60/д.12х60;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102810;109112;Шуруп с дюбелем под ключ;0,48;shyryp_s_dybelem_pod_klych.jpg;шт;ш.8х80/д.12х60;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102807;109112;Шуруп с дюбелем под ключ;0,54;shyryp_s_dybelem_pod_klych.jpg;шт;ш.8х100/д.12х60;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102808;109112;Шуруп с дюбелем под ключ;0,66;shyryp_s_dybelem_pod_klych.jpg;шт;ш.8х120/д.12х60;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102798;109112;Шуруп с дюбелем под ключ;0;shyryp_s_dybelem_pod_klych.jpg;шт;ш.10х100/д.14х70;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102800;109112;Шуруп с дюбелем под ключ;1,02;shyryp_s_dybelem_pod_klych.jpg;шт;ш.10х120/д.14х70;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102853;108917;Болты с полной резьбой оцинк.;9,72;Bolty_s_polnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М8х40;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;"""M.C. GOOD WORK"" (Польша)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102854;108917;Болты с полной резьбой оцинк.;9,78;Bolty_s_polnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М8х60;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;"""M.C. GOOD WORK"" (Польша)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102855;108917;Болты с полной резьбой оцинк.;9,78;Bolty_s_polnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М8х80;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;"""M.C. GOOD WORK"" (Польша)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102815;108917;Болты с полной резьбой оцинк.;9,72;Bolty_s_polnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М10х25;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;"""M.C. GOOD WORK"" (Польша)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102816;108917;Болты с полной резьбой оцинк.;9,72;Bolty_s_polnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М10х40;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;"""M.C. GOOD WORK"" (Польша)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102818;108917;Болты с полной резьбой оцинк.;9,78;Bolty_s_polnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М10х60;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;"""M.C. GOOD WORK"" (Польша)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102819;108917;Болты с полной резьбой оцинк.;0;Bolty_s_polnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М10х80;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;"""M.C. GOOD WORK"" (Польша)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108405;108917;Болты с полной резьбой оцинк.;0;Bolty_s_polnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М20х100;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;"""M.C. GOOD WORK"" (Польша)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111715;108917;Болты с неполной резьбой оцинк.;0;Bolty_s_nepolnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М16х80;;;;;;АДЛ Продакшн;;;;;;Инструмент. Смеси;;;;;;;;(Россия);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102851;108917;Болты с неполной резьбой оцинк.;10,26;Bolty_s_nepolnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М8х100;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;"""M.C. GOOD WORK"" (Польша)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102814;108917;Болты с неполной резьбой оцинк.;0;Bolty_s_nepolnoj_rezboj_ocink_Elementy_dlya_krepleniy.jpg;кг;М10х100;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;"""M.C. GOOD WORK"" (Польша)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102738;102710;Анкер латунный (дюбель-втулка);0;Anker_latun_Krepleniya.jpg;шт;М6 (8х25 мм);;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;латунь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102739;102710;Анкер латунный (дюбель-втулка);1,26;Anker_latun_Krepleniya.jpg;шт;М8 (10х28 мм);;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;латунь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102736;102710;Анкер латунный (дюбель-втулка);1,74;Anker_latun_Krepleniya.jpg;шт;М10 (12х33 мм);;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;латунь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102737;102710;Анкер латунный (дюбель-втулка);2,40;Anker_latun_Krepleniya.jpg;шт;М12 (15х38 мм);;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;латунь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103647;102710;Анкер стальн. оцинк. (дюбель-втулка);0,66;Anker_stal_Krepleniya.jpg;шт;М8 (10х30 мм);;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;гальванизированная сталь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103643;102710;Анкер стальн. оцинк. (дюбель-втулка);0,66;Anker_stal_Krepleniya.jpg;шт;М10 (12х40 мм);;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;гальванизированная сталь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103644;102710;Анкер стальн. оцинк. (дюбель-втулка);1,92;Anker_stal_Krepleniya.jpg;шт;М12 (16х50 мм);;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;гальванизированная сталь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103645;102710;Анкер стальн. оцинк. (дюбель-втулка);0;Anker_stal_Krepleniya.jpg;шт;М16 (20х65 мм);;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;гальванизированная сталь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103646;102710;Анкер стальн. оцинк. (дюбель-втулка);0;Anker_stal_Krepleniya.jpg;шт;М20 (25х70 мм);;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;гальванизированная сталь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111482;102711;"Комплект крепежный для фланцевого соединения “Забей болт плюс""  мет.-мет.";10,44;Komplekt_krepeg_Zabej_bolt_plus_Metizy.jpg;шт;;;;;;;ММК-Метиз;;;;;;Инструмент. Смеси;;;;;Ф50 1,0/1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111483;102711;"Комплект крепежный для фланцевого соединения “Забей болт плюс""  мет.-мет.";11,82;Komplekt_krepeg_Zabej_bolt_plus_Metizy.jpg;шт;;;;;;;ММК-Метиз;;;;;;Инструмент. Смеси;;;;;Ф80 1,0/1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111484;102711;"Комплект крепежный для фланцевого соединения “Забей болт плюс""  мет.-мет.";19,08;Komplekt_krepeg_Zabej_bolt_plus_Metizy.jpg;шт;;;;;;;ММК-Метиз;;;;;;Инструмент. Смеси;;;;;Ф100 1,0/1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111485;102711;"Комплект крепежный для фланцевого соединения “Забей болт плюс""  мет.-мет.";38,58;Komplekt_krepeg_Zabej_bolt_plus_Metizy.jpg;шт;;;;;;;ММК-Метиз;;;;;;Инструмент. Смеси;;;;;Ф150 1,0/1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111487;102711;"Комплект крепежный для фланцевого соединения “СТАНДАРТ П""  мет.-мет.";4,98;Komplekt_krepeg_dlya_flanc_soed_STANDART_P_Metizy.jpg;шт;;;;;;;ММК-Метиз;;;;;;Инструмент. Смеси;;;;;Ф25 1,0/1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111488;102711;"Комплект крепежный для фланцевого соединения “СТАНДАРТ П""  мет.-мет.";6,72;Komplekt_krepeg_dlya_flanc_soed_STANDART_P_Metizy.jpg;шт;;;;;;;ММК-Метиз;;;;;;Инструмент. Смеси;;;;;Ф32 1,0/1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111489;102711;"Комплект крепежный для фланцевого соединения “СТАНДАРТ П""  мет.-мет.";6,72;Komplekt_krepeg_dlya_flanc_soed_STANDART_P_Metizy.jpg;шт;;;;;;;ММК-Метиз;;;;;;Инструмент. Смеси;;;;;Ф40 1,0/1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102755;102740;Анкер-болт стальн. оцинкованный;0;Anker_bolt.jpg;шт;M8х85;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102687;108910;КТР для медных труб (клипса);0;ktr_dlja_mednih_tryb.jpg;шт;10;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102688;108910;КТР для медных труб (клипса);0,24;ktr_dlja_mednih_tryb.jpg;шт;12;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102689;108910;КТР для медных труб (клипса);0,24;ktr_dlja_mednih_tryb.jpg;шт;15;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102690;108910;КТР для медных труб (клипса);0,30;ktr_dlja_mednih_tryb.jpg;шт;18;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102691;108910;КТР для медных труб (клипса);0,30;ktr_dlja_mednih_tryb.jpg;шт;22;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102692;108910;КТР для медных труб (клипса);0,30;ktr_dlja_mednih_tryb.jpg;шт;28;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108722;108910;КТР для медных труб (клипса);0;ktr_dlja_mednih_tryb.jpg;шт;35;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102671;108908;Крепление для ПП водопр. труб (клипса);0,18;ktr_dlja_tryb_pp_klipsa.jpg;шт;20;;;;;;Firat;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102672;108908;Крепление для ПП водопр. труб (клипса);0,18;ktr_dlja_tryb_pp_klipsa.jpg;шт;25;;;;;;Firat;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102673;108908;Крепление для ПП водопр. труб (клипса);0,24;ktr_dlja_tryb_pp_klipsa.jpg;шт;32;;;;;;Firat;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102674;108908;Крепление для ПП водопр. труб (клипса);0,36;ktr_dlja_tryb_pp_klipsa.jpg;шт;40;;;;;;Firat;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102676;108911;КТР для водоп. труб из пластмассы;0,30;ktr_dlja_plast_tryb.jpg;шт;16;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102677;108911;КТР для водоп. труб из пластмассы;0,36;ktr_dlja_plast_tryb.jpg;шт;20;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102678;108911;КТР для водоп. труб из пластмассы;0,42;ktr_dlja_plast_tryb.jpg;шт;25;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102679;108911;КТР для водоп. труб из пластмассы;0,54;ktr_dlja_plast_tryb.jpg;шт;32;;;;;;Good Work;;;;;;Инструмент. Смеси;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
